CD008686	 AF	2521444	 1	 0.004741699491269205	 autotar_ranker
CD009593	 AF	19230186	 12335	 0.001558107542848695	 autotar_ranker
CD009593	 AF	22761866	 12336	 0.0015580890722539382	 autotar_ranker
CD009593	 AF	23166298	 12337	 0.001558000510170908	 autotar_ranker
CD009593	 AF	21266457	 12338	 0.0015579928333250516	 autotar_ranker
CD009593	 AF	19617348	 12339	 0.0015579074706078898	 autotar_ranker
CD009593	 AF	19029457	 12340	 0.0015579061860093199	 autotar_ranker
CD009593	 AF	18280076	 12341	 0.001557839039500581	 autotar_ranker
CD009593	 AF	17344792	 12342	 0.00155781357983195	 autotar_ranker
CD009593	 AF	17694777	 12343	 0.0015578033392566017	 autotar_ranker
CD009593	 AF	19035057	 12344	 0.0015577873758154768	 autotar_ranker
CD009593	 AF	22339658	 12345	 0.001557786125524695	 autotar_ranker
CD009593	 AF	21404574	 12346	 0.001557761130743569	 autotar_ranker
CD009593	 AF	20202301	 12347	 0.0015576764112841838	 autotar_ranker
CD009593	 AF	18397585	 12348	 0.0015576659688777237	 autotar_ranker
CD009593	 AF	19529771	 12349	 0.0015576481998438344	 autotar_ranker
CD009593	 AF	18700604	 12350	 0.0015575697918685676	 autotar_ranker
CD009593	 AF	19480110	 12351	 0.0015575454480291895	 autotar_ranker
CD009593	 AF	22187879	 12352	 0.001557411658098895	 autotar_ranker
CD009593	 AF	22092372	 12353	 0.0015573859928835318	 autotar_ranker
CD009593	 AF	21484702	 12354	 0.001557260921594829	 autotar_ranker
CD009593	 AF	18266783	 12355	 0.001557245802054296	 autotar_ranker
CD009593	 AF	18507901	 12356	 0.0015572196649777808	 autotar_ranker
CD009593	 AF	19524868	 12357	 0.0015572190690189582	 autotar_ranker
CD009593	 AF	18313360	 12358	 0.0015571248708778043	 autotar_ranker
CD009593	 AF	20308724	 12359	 0.0015571143199948569	 autotar_ranker
CD009593	 AF	21111277	 12360	 0.0015570794093142228	 autotar_ranker
CD009593	 AF	22695364	 12361	 0.001557075126350468	 autotar_ranker
CD009593	 AF	20219669	 12362	 0.0015570374716311999	 autotar_ranker
CD009593	 AF	20017188	 12363	 0.0015570204765318852	 autotar_ranker
CD009593	 AF	22479534	 12364	 0.0015570113479089474	 autotar_ranker
CD009593	 AF	21857298	 12365	 0.0015569857400887907	 autotar_ranker
CD009593	 AF	22283883	 12366	 0.0015569812843671362	 autotar_ranker
CD009593	 AF	22777045	 12367	 0.001556964790360379	 autotar_ranker
CD009593	 AF	18827195	 12368	 0.0015569610897209702	 autotar_ranker
CD009593	 AF	21620090	 12369	 0.0015568053208782323	 autotar_ranker
CD009593	 AF	17462962	 12370	 0.0015568052678597939	 autotar_ranker
CD009593	 AF	20171773	 12371	 0.001556785116655559	 autotar_ranker
CD009593	 AF	19418949	 12372	 0.001556723480377887	 autotar_ranker
CD009593	 AF	21834259	 12373	 0.0015567119797906522	 autotar_ranker
CD009593	 AF	20586506	 12374	 0.0015566457137191744	 autotar_ranker
CD009593	 AF	18807744	 12375	 0.001556610951222558	 autotar_ranker
CD009593	 AF	23158008	 12376	 0.00155660142829907	 autotar_ranker
CD009593	 AF	17455513	 12377	 0.0015565251023139054	 autotar_ranker
CD009593	 AF	22385249	 12378	 0.0015564619318648948	 autotar_ranker
CD009593	 AF	17554716	 12379	 0.0015564272013703596	 autotar_ranker
CD009593	 AF	21159910	 12380	 0.001556425879486803	 autotar_ranker
CD009593	 AF	17313034	 12381	 0.0015563829381832286	 autotar_ranker
CD009593	 AF	20863997	 12382	 0.0015562591055875358	 autotar_ranker
CD009593	 AF	17158811	 12383	 0.0015561746503394143	 autotar_ranker
CD009593	 AF	21329144	 12384	 0.0015560993889010713	 autotar_ranker
CD009593	 AF	17445036	 12385	 0.0015559799144524275	 autotar_ranker
CD009593	 AF	17204371	 12386	 0.0015559600866551847	 autotar_ranker
CD009593	 AF	19647463	 12387	 0.00155593924639265	 autotar_ranker
CD009593	 AF	19948917	 12388	 0.0015559091915260668	 autotar_ranker
CD009593	 AF	19346289	 12389	 0.0015557841162051292	 autotar_ranker
CD009593	 AF	22531914	 12390	 0.0015557624678474234	 autotar_ranker
CD009593	 AF	18789655	 12391	 0.0015557387105686034	 autotar_ranker
CD009593	 AF	21603161	 12392	 0.0015557357705328848	 autotar_ranker
CD009593	 AF	22307545	 12393	 0.0015556285951245658	 autotar_ranker
CD009593	 AF	20373547	 12394	 0.001555591816245468	 autotar_ranker
CD009593	 AF	19069178	 12395	 0.0015555770783824547	 autotar_ranker
CD009593	 AF	19710920	 12396	 0.0015555016909595167	 autotar_ranker
CD009593	 AF	19317364	 12397	 0.0015554943227195474	 autotar_ranker
CD009593	 AF	20053136	 12398	 0.0015554942987985156	 autotar_ranker
CD009593	 AF	17898825	 12399	 0.0015554779878055793	 autotar_ranker
CD009593	 AF	21715130	 12400	 0.0015553896182211912	 autotar_ranker
CD009593	 AF	21323695	 12401	 0.0015553773727165277	 autotar_ranker
CD009593	 AF	21271005	 12402	 0.0015553504346024626	 autotar_ranker
CD009593	 AF	22711885	 12403	 0.0015553078499762857	 autotar_ranker
CD009593	 AF	21524359	 12404	 0.0015552691982763916	 autotar_ranker
CD009593	 AF	22858776	 12405	 0.001555259889015864	 autotar_ranker
CD009593	 AF	17347014	 12406	 0.0015552461104801744	 autotar_ranker
CD009593	 AF	17966549	 12407	 0.0015551813666663976	 autotar_ranker
CD009593	 AF	20153570	 12408	 0.001555117851643415	 autotar_ranker
CD009593	 AF	17343958	 12409	 0.001554963257602605	 autotar_ranker
CD009593	 AF	21530885	 12410	 0.0015549527988849947	 autotar_ranker
CD009593	 AF	18582513	 12411	 0.001554944869093032	 autotar_ranker
CD009593	 AF	19540936	 12412	 0.0015547690193429557	 autotar_ranker
CD009593	 AF	17223549	 12413	 0.001554721775940009	 autotar_ranker
CD009593	 AF	20845683	 12414	 0.001554691896536491	 autotar_ranker
CD009593	 AF	21090190	 12415	 0.0015546065292677408	 autotar_ranker
CD009593	 AF	19693265	 12416	 0.0015546014359403293	 autotar_ranker
CD009593	 AF	17475563	 12417	 0.0015544954542645766	 autotar_ranker
CD009593	 AF	22811616	 12418	 0.0015544295517101751	 autotar_ranker
CD009593	 AF	20569448	 12419	 0.0015543814469501573	 autotar_ranker
CD009593	 AF	22720052	 12420	 0.001554306612093119	 autotar_ranker
CD009593	 AF	17338357	 12421	 0.0015542787734328686	 autotar_ranker
CD009593	 AF	20709293	 12422	 0.0015542156923224204	 autotar_ranker
CD009593	 AF	22675156	 12423	 0.0015541919888788513	 autotar_ranker
CD009593	 AF	18931463	 12424	 0.0015540627886900678	 autotar_ranker
CD009593	 AF	19635189	 12425	 0.0015539929030497497	 autotar_ranker
CD009593	 AF	20578461	 12426	 0.0015539752235824947	 autotar_ranker
CD009593	 AF	20646794	 12427	 0.0015539681027645746	 autotar_ranker
CD009593	 AF	22927424	 12428	 0.0015539553927994818	 autotar_ranker
CD009593	 AF	22704276	 12429	 0.0015538926834035044	 autotar_ranker
CD009593	 AF	23311581	 12430	 0.0015538560398537702	 autotar_ranker
CD009593	 AF	17657966	 12431	 0.001553824313653141	 autotar_ranker
CD009593	 AF	18939987	 12432	 0.0015538102114365496	 autotar_ranker
CD009593	 AF	19858487	 12433	 0.0015537290959446155	 autotar_ranker
CD009593	 AF	17631414	 12434	 0.0015537272272011014	 autotar_ranker
CD009593	 AF	17298451	 12435	 0.0015537248449621652	 autotar_ranker
CD009593	 AF	17217140	 12436	 0.0015537248172884117	 autotar_ranker
CD009593	 AF	22105453	 12437	 0.001553718513333758	 autotar_ranker
CD009593	 AF	20843794	 12438	 0.001553669981687138	 autotar_ranker
CD009593	 AF	22023788	 12439	 0.0015535952432776947	 autotar_ranker
CD009593	 AF	23355604	 12440	 0.001553594332476698	 autotar_ranker
CD009593	 AF	17898160	 12441	 0.0015534035781477073	 autotar_ranker
CD009593	 AF	20647975	 12442	 0.0015533919226128699	 autotar_ranker
CD009593	 AF	20405610	 12443	 0.001553242903727415	 autotar_ranker
CD009593	 AF	17394846	 12444	 0.0015532181005446998	 autotar_ranker
CD009593	 AF	20557314	 12445	 0.0015531916687201422	 autotar_ranker
CD009593	 AF	19478353	 12446	 0.0015531859762605862	 autotar_ranker
CD009593	 AF	21352251	 12447	 0.0015531785816177196	 autotar_ranker
CD009593	 AF	21441090	 12448	 0.0015531332676294893	 autotar_ranker
CD009593	 AF	22143517	 12449	 0.0015530476188093728	 autotar_ranker
CD009593	 AF	19787650	 12450	 0.0015530303895533147	 autotar_ranker
CD009593	 AF	19578668	 12451	 0.0015529860866763858	 autotar_ranker
CD009593	 AF	20566858	 12452	 0.0015529458109786395	 autotar_ranker
CD009593	 AF	19115984	 12453	 0.0015529123930360478	 autotar_ranker
CD009593	 AF	17456000	 12454	 0.0015528325012980197	 autotar_ranker
CD009593	 AF	20961459	 12455	 0.0015526797608401324	 autotar_ranker
CD009593	 AF	22943899	 12456	 0.001552638463388102	 autotar_ranker
CD009593	 AF	22992560	 12457	 0.0015526250702887255	 autotar_ranker
CD009593	 AF	19234040	 12458	 0.0015526149903521461	 autotar_ranker
CD009593	 AF	19656992	 12459	 0.0015526121371917223	 autotar_ranker
CD009593	 AF	18694954	 12460	 0.001552608592971112	 autotar_ranker
CD009593	 AF	22668961	 12461	 0.0015526054612517318	 autotar_ranker
CD009593	 AF	20011589	 12462	 0.0015525921620054691	 autotar_ranker
CD009593	 AF	22932207	 12463	 0.0015524837456102978	 autotar_ranker
CD009593	 AF	22926902	 12464	 0.0015524240353462565	 autotar_ranker
CD009593	 AF	19878354	 12465	 0.0015523764869966477	 autotar_ranker
CD009593	 AF	20636596	 12466	 0.0015521645429535994	 autotar_ranker
CD009593	 AF	18366449	 12467	 0.0015521486321317707	 autotar_ranker
CD009593	 AF	21570123	 12468	 0.0015521211200414198	 autotar_ranker
CD009593	 AF	17625600	 12469	 0.001552050415945094	 autotar_ranker
CD009593	 AF	22453678	 12470	 0.001552010027329152	 autotar_ranker
CD009593	 AF	18676203	 12471	 0.0015518321095840098	 autotar_ranker
CD009593	 AF	21589883	 12472	 0.0015517776898559107	 autotar_ranker
CD009593	 AF	22595267	 12473	 0.001551727620282519	 autotar_ranker
CD009593	 AF	19237019	 12474	 0.0015517157788826736	 autotar_ranker
CD009593	 AF	18443098	 12475	 0.001551667363311939	 autotar_ranker
CD009593	 AF	22615274	 12476	 0.0015516142821262336	 autotar_ranker
CD009593	 AF	18591237	 12477	 0.0015516104626322423	 autotar_ranker
CD009593	 AF	21426729	 12478	 0.0015515024842358838	 autotar_ranker
CD009593	 AF	19308317	 12479	 0.0015514868873859641	 autotar_ranker
CD009593	 AF	17728918	 12480	 0.0015514591459368898	 autotar_ranker
CD009593	 AF	19425285	 12481	 0.0015514289504987356	 autotar_ranker
CD009593	 AF	18394288	 12482	 0.0015513993340720402	 autotar_ranker
CD009593	 AF	20500009	 12483	 0.0015513174694421336	 autotar_ranker
CD009593	 AF	21781520	 12484	 0.001551315736156785	 autotar_ranker
CD009593	 AF	18173886	 12485	 0.001551257925035834	 autotar_ranker
CD009593	 AF	22858771	 12486	 0.0015512365514942573	 autotar_ranker
CD009593	 AF	17318353	 12487	 0.0015511532255588303	 autotar_ranker
CD009593	 AF	18831140	 12488	 0.0015511258924783566	 autotar_ranker
CD009593	 AF	22842172	 12489	 0.0015511158295809168	 autotar_ranker
CD009593	 AF	21440975	 12490	 0.0015511062728636007	 autotar_ranker
CD009593	 AF	17657259	 12491	 0.0015510885118925238	 autotar_ranker
CD009593	 AF	19708901	 12492	 0.0015510370372295368	 autotar_ranker
CD009593	 AF	17500229	 12493	 0.0015509981489268034	 autotar_ranker
CD009593	 AF	22483201	 12494	 0.0015509784189743935	 autotar_ranker
CD009593	 AF	18337379	 12495	 0.0015509381466272414	 autotar_ranker
CD009593	 AF	21392442	 12496	 0.0015508937507339752	 autotar_ranker
CD009593	 AF	22150042	 12497	 0.0015508692353945045	 autotar_ranker
CD009593	 AF	19237023	 12498	 0.0015508520891923338	 autotar_ranker
CD009593	 AF	21906764	 12499	 0.0015508202669935265	 autotar_ranker
CD009593	 AF	18842947	 12500	 0.0015507521174316548	 autotar_ranker
CD009593	 AF	21392447	 12501	 0.0015507261740572707	 autotar_ranker
CD009593	 AF	17547295	 12502	 0.0015506867221039078	 autotar_ranker
CD009593	 AF	17932596	 12503	 0.0015506775672026291	 autotar_ranker
CD009593	 AF	19357726	 12504	 0.0015506743861281858	 autotar_ranker
CD009593	 AF	19543504	 12505	 0.0015506154471589674	 autotar_ranker
CD009593	 AF	17419334	 12506	 0.001550558240319791	 autotar_ranker
CD009593	 AF	19233520	 12507	 0.0015503258936605227	 autotar_ranker
CD009593	 AF	17526677	 12508	 0.0015503091156703936	 autotar_ranker
CD009593	 AF	22088904	 12509	 0.0015502144798245252	 autotar_ranker
CD009593	 AF	17208519	 12510	 0.001550145939222645	 autotar_ranker
CD009593	 AF	21349607	 12511	 0.0015500691769114489	 autotar_ranker
CD009593	 AF	19110773	 12512	 0.0015500078296322125	 autotar_ranker
CD009593	 AF	19735372	 12513	 0.0015498245947389592	 autotar_ranker
CD009593	 AF	19300406	 12514	 0.0015497453855991246	 autotar_ranker
CD009593	 AF	21296686	 12515	 0.001549615843306234	 autotar_ranker
CD009593	 AF	18361305	 12516	 0.0015496050588301204	 autotar_ranker
CD009593	 AF	22469099	 12517	 0.001549562975409887	 autotar_ranker
CD009593	 AF	19463970	 12518	 0.001549358829443312	 autotar_ranker
CD009593	 AF	19526093	 12519	 0.001549272007133294	 autotar_ranker
CD009593	 AF	17523393	 12520	 0.0015491903710233219	 autotar_ranker
CD009593	 AF	17918328	 12521	 0.0015491869560858745	 autotar_ranker
CD009593	 AF	18271179	 12522	 0.0015491135828798765	 autotar_ranker
CD009593	 AF	20553249	 12523	 0.0015490388399102743	 autotar_ranker
CD009593	 AF	23327386	 12524	 0.0015489892820399365	 autotar_ranker
CD009593	 AF	18694676	 12525	 0.0015489552977078834	 autotar_ranker
CD009593	 AF	20175000	 12526	 0.001548929755902974	 autotar_ranker
CD009593	 AF	22184976	 12527	 0.0015488951649774766	 autotar_ranker
CD009593	 AF	17923514	 12528	 0.0015488731982652413	 autotar_ranker
CD009593	 AF	18701119	 12529	 0.0015488072435100974	 autotar_ranker
CD009593	 AF	19133175	 12530	 0.001548756509814385	 autotar_ranker
CD009593	 AF	21642292	 12531	 0.0015487558974027294	 autotar_ranker
CD009593	 AF	23184112	 12532	 0.0015487439299560679	 autotar_ranker
CD009593	 AF	23028594	 12533	 0.0015487180434850352	 autotar_ranker
CD009593	 AF	18832720	 12534	 0.0015485736017317676	 autotar_ranker
CD009593	 AF	18772923	 12535	 0.0015485381226365503	 autotar_ranker
CD009593	 AF	22737072	 12536	 0.0015485370124454238	 autotar_ranker
CD009593	 AF	20536603	 12537	 0.001548477173621023	 autotar_ranker
CD009593	 AF	22917938	 12538	 0.001548285682210126	 autotar_ranker
CD009593	 AF	21894298	 12539	 0.0015482769981653311	 autotar_ranker
CD009593	 AF	19439524	 12540	 0.0015482732626604784	 autotar_ranker
CD009593	 AF	17384189	 12541	 0.001548099903981554	 autotar_ranker
CD009593	 AF	22973786	 12542	 0.0015480886830182873	 autotar_ranker
CD009593	 AF	22841679	 12543	 0.001547964303932503	 autotar_ranker
CD009593	 AF	19836178	 12544	 0.0015479175106901683	 autotar_ranker
CD009593	 AF	21333118	 12545	 0.001547906903830726	 autotar_ranker
CD009593	 AF	17547503	 12546	 0.0015477346088890918	 autotar_ranker
CD009593	 AF	18565709	 12547	 0.0015476840056900224	 autotar_ranker
CD009593	 AF	21140561	 12548	 0.001547679029563115	 autotar_ranker
CD009593	 AF	20645810	 12549	 0.001547629534362159	 autotar_ranker
CD009593	 AF	19172058	 12550	 0.0015475465239974545	 autotar_ranker
CD009593	 AF	17502869	 12551	 0.0015475166108633346	 autotar_ranker
CD009593	 AF	17705955	 12552	 0.0015474791420498554	 autotar_ranker
CD009593	 AF	17214651	 12553	 0.0015474722968005787	 autotar_ranker
CD009593	 AF	17967293	 12554	 0.0015474708946008294	 autotar_ranker
CD009593	 AF	19482503	 12555	 0.0015473240935566842	 autotar_ranker
CD009593	 AF	18361304	 12556	 0.0015473226231759972	 autotar_ranker
CD009593	 AF	20424525	 12557	 0.001547311288733383	 autotar_ranker
CD009593	 AF	19448943	 12558	 0.001547077821045575	 autotar_ranker
CD009593	 AF	20500810	 12559	 0.001546838540479395	 autotar_ranker
CD009593	 AF	22827769	 12560	 0.0015468095589455683	 autotar_ranker
CD009593	 AF	19524330	 12561	 0.0015468050933625434	 autotar_ranker
CD009593	 AF	18037681	 12562	 0.001546751445910943	 autotar_ranker
CD009593	 AF	19663563	 12563	 0.0015467236921405656	 autotar_ranker
CD009593	 AF	22184975	 12564	 0.001546638335779581	 autotar_ranker
CD009593	 AF	20174568	 12565	 0.001546636277317664	 autotar_ranker
CD009593	 AF	19895701	 12566	 0.0015465778884906592	 autotar_ranker
CD009593	 AF	18416162	 12567	 0.0015465718499191204	 autotar_ranker
CD009593	 AF	18284829	 12568	 0.0015464998652803474	 autotar_ranker
CD009593	 AF	17135229	 12569	 0.001546483961401438	 autotar_ranker
CD009593	 AF	22383101	 12570	 0.0015464751690252262	 autotar_ranker
CD009593	 AF	23086907	 12571	 0.0015464648376100252	 autotar_ranker
CD009593	 AF	22551897	 12572	 0.001546461697894185	 autotar_ranker
CD009593	 AF	22442674	 12573	 0.0015464533006774087	 autotar_ranker
CD009593	 AF	18807459	 12574	 0.0015463784729162044	 autotar_ranker
CD009593	 AF	19642565	 12575	 0.0015463440493192853	 autotar_ranker
CD009593	 AF	19317981	 12576	 0.0015463303627856369	 autotar_ranker
CD009593	 AF	19182798	 12577	 0.0015461557961913518	 autotar_ranker
CD009593	 AF	21393062	 12578	 0.001546118021697719	 autotar_ranker
CD009593	 AF	21591470	 12579	 0.0015461084442219477	 autotar_ranker
CD009593	 AF	21473258	 12580	 0.0015460179502853205	 autotar_ranker
CD009593	 AF	20526555	 12581	 0.0015459960347446137	 autotar_ranker
CD009593	 AF	19253679	 12582	 0.0015459637901179943	 autotar_ranker
CD009593	 AF	19246019	 12583	 0.001545950409640942	 autotar_ranker
CD009593	 AF	21886333	 12584	 0.001545911661570164	 autotar_ranker
CD009593	 AF	17693736	 12585	 0.0015459057492565923	 autotar_ranker
CD009593	 AF	17322885	 12586	 0.0015458316059794271	 autotar_ranker
CD009593	 AF	17342125	 12587	 0.0015458220198966428	 autotar_ranker
CD009593	 AF	20530976	 12588	 0.0015457467400238956	 autotar_ranker
CD009593	 AF	19140372	 12589	 0.0015457462756698606	 autotar_ranker
CD009593	 AF	19390594	 12590	 0.001545698985527209	 autotar_ranker
CD009593	 AF	22209237	 12591	 0.001545643276197526	 autotar_ranker
CD009593	 AF	20702677	 12592	 0.001545639818287418	 autotar_ranker
CD009593	 AF	21519148	 12593	 0.001545619415829049	 autotar_ranker
CD009593	 AF	22868021	 12594	 0.0015455836090118695	 autotar_ranker
CD009593	 AF	17384543	 12595	 0.0015455331630339596	 autotar_ranker
CD009593	 AF	22626692	 12596	 0.0015454444983843084	 autotar_ranker
CD009593	 AF	17675515	 12597	 0.0015453546927338003	 autotar_ranker
CD009593	 AF	18076513	 12598	 0.0015453200169570106	 autotar_ranker
CD009593	 AF	17639229	 12599	 0.0015452410655220916	 autotar_ranker
CD009593	 AF	21079426	 12600	 0.001545239569633603	 autotar_ranker
CD009593	 AF	20797905	 12601	 0.0015452367191126908	 autotar_ranker
CD009593	 AF	17692068	 12602	 0.0015452364992001356	 autotar_ranker
CD009593	 AF	17720626	 12603	 0.0015451934181293862	 autotar_ranker
CD009593	 AF	20035070	 12604	 0.001545191209822183	 autotar_ranker
CD009593	 AF	22858762	 12605	 0.0015451717585115968	 autotar_ranker
CD009593	 AF	17401721	 12606	 0.0015451275309456016	 autotar_ranker
CD009593	 AF	20132613	 12607	 0.0015450570584129497	 autotar_ranker
CD009593	 AF	22172249	 12608	 0.0015450246795416667	 autotar_ranker
CD009593	 AF	20956987	 12609	 0.001545019927051438	 autotar_ranker
CD009593	 AF	21831640	 12610	 0.001544974472665389	 autotar_ranker
CD009593	 AF	18652554	 12611	 0.0015449537512461757	 autotar_ranker
CD009593	 AF	22377167	 12612	 0.0015449321884300018	 autotar_ranker
CD009593	 AF	21735105	 12613	 0.0015448975465748272	 autotar_ranker
CD009593	 AF	18284823	 12614	 0.0015448973040733491	 autotar_ranker
CD009593	 AF	19563744	 12615	 0.0015448789123362748	 autotar_ranker
CD009593	 AF	17351544	 12616	 0.0015448200362328586	 autotar_ranker
CD009593	 AF	20544586	 12617	 0.001544746272119529	 autotar_ranker
CD009593	 AF	17945396	 12618	 0.0015446319523065404	 autotar_ranker
CD009593	 AF	22126473	 12619	 0.0015445409663873595	 autotar_ranker
